window_index,start_ps,end_ps,toggled_bits,toggle_events
9621,769680000,769760000,12864,2483
9622,769760000,769840000,21358,4070
9623,769840000,769920000,24138,4379
9624,769920000,770000000,16017,3528
9625,770000000,770080000,12161,2413
9626,770080000,770160000,21280,4058
9627,770160000,770240000,23398,4278
9628,770240000,770320000,15273,3405
9629,770320000,770400000,13186,2604
9630,770400000,770480000,22085,4089
9631,770480000,770560000,21013,3940
9632,770560000,770640000,15995,3517
9633,770640000,770720000,14035,2829
9634,770720000,770800000,21910,4090
9635,770800000,770880000,19357,3664
9636,770880000,770960000,15757,3438
9637,770960000,771040000,16388,3178
9638,771040000,771120000,21916,4099
9639,771120000,771200000,18165,3665
9640,771200000,771280000,15250,3207
9641,771280000,771360000,17157,3400
9642,771360000,771440000,22765,4099
9643,771440000,771520000,17541,3633
9644,771520000,771600000,14954,3108
9645,771600000,771680000,17895,3532
9646,771680000,771760000,22336,4194
9647,771760000,771840000,16964,3618
9648,771840000,771920000,13265,2694
9649,771920000,772000000,19877,3863
9650,772000000,772080000,23328,4226
9651,772080000,772160000,16825,3603
9652,772160000,772240000,12801,2483
9653,772240000,772320000,21419,4071
9654,772320000,772400000,23757,4370
9655,772400000,772480000,16123,3524
9656,772480000,772560000,12592,2413
9657,772560000,772640000,21350,4061
9658,772640000,772720000,23197,4283
9659,772720000,772800000,15647,3405
9660,772800000,772880000,13588,2604
9661,772880000,772960000,22360,4094
9662,772960000,773040000,20943,3933
9663,773040000,773120000,16289,3517
9664,773120000,773200000,14099,2829
9665,773200000,773280000,21372,4087
9666,773280000,773360000,19254,3675
9667,773360000,773440000,16011,3438
9668,773440000,773520000,16738,3178
9669,773520000,773600000,22746,4107
9670,773600000,773680000,18618,3669
9671,773680000,773760000,15399,3207
9672,773760000,773840000,17141,3400
9673,773840000,773920000,22557,4102
9674,773920000,774000000,17864,3638
9675,774000000,774080000,15034,3108
9676,774080000,774160000,18363,3532
9677,774160000,774240000,23039,4195
9678,774240000,774320000,17161,3613
9679,774320000,774400000,13107,2694
9680,774400000,774480000,19897,3867
9681,774480000,774560000,22980,4229
9682,774560000,774640000,17053,3600
9683,774640000,774720000,12721,2483
9684,774720000,774800000,21556,4070
9685,774800000,774880000,23895,4370
9686,774880000,774960000,16641,3525
9687,774960000,775040000,12661,2413
9688,775040000,775120000,21368,4058
9689,775120000,775200000,22862,4278
9690,775200000,775280000,15540,3405
9691,775280000,775360000,13221,2604
9692,775360000,775440000,21933,4089
9693,775440000,775520000,20223,3934
9694,775520000,775600000,15813,3517
9695,775600000,775680000,14037,2829
9696,775680000,775760000,21441,4087
9697,775760000,775840000,19289,3661
9698,775840000,775920000,15749,3438
9699,775920000,776000000,15889,3178
9700,776000000,776080000,22816,4096
9701,776080000,776160000,18373,3656
9702,776160000,776240000,15318,3207
9703,776240000,776320000,17202,3400
9704,776320000,776400000,22335,4099
9705,776400000,776480000,17518,3633
9706,776480000,776560000,14921,3108
9707,776560000,776640000,17822,3532
9708,776640000,776720000,21653,4200
9709,776720000,776800000,16332,3618
9710,776800000,776880000,13020,2694
9711,776880000,776960000,19530,3863
9712,776960000,777040000,23532,4226
9713,777040000,777120000,16767,3603
9714,777120000,777200000,12807,2483
9715,777200000,777280000,21167,4071
9716,777280000,777360000,24047,4376
9717,777360000,777440000,16333,3524
9718,777440000,777520000,12806,2413
9719,777520000,777600000,21751,4061
9720,777600000,777680000,23608,4291
9721,777680000,777760000,15999,3405
9722,777760000,777840000,13647,2604
9723,777840000,777920000,22145,4094
9724,777920000,778000000,20766,3945
9725,778000000,778080000,16395,3517
9726,778080000,778160000,14404,2829
9727,778160000,778240000,22221,4084
9728,778240000,778320000,20033,3672
9729,778320000,778400000,16065,3438
9730,778400000,778480000,16703,3178
9731,778480000,778560000,22679,4101
9732,778560000,778640000,18182,3663
9733,778640000,778720000,15751,3207
9734,778720000,778800000,17498,3400
9735,778800000,778880000,22756,4108
9736,778880000,778960000,17967,3638
9737,778960000,779040000,15177,3108
9738,779040000,779120000,18184,3532
9739,779120000,779200000,22735,4195
9740,779200000,779280000,16841,3613
9741,779280000,779360000,12877,2694
9742,779360000,779440000,19321,3864
9743,779440000,779520000,22110,4220
9744,779520000,779600000,16730,3600
9745,779600000,779680000,12700,2483
9746,779680000,779760000,21401,4070
9747,779760000,779840000,24059,4370
9748,779840000,779920000,16363,3525
9749,779920000,780000000,12535,2413
9750,780000000,780080000,21666,4058
9751,780080000,780160000,23560,4278
9752,780160000,780240000,15760,3405
9753,780240000,780320000,13559,2604
9754,780320000,780400000,22496,4089
9755,780400000,780480000,20699,3934
9756,780480000,780560000,16113,3517
9757,780560000,780640000,13582,2829
9758,780640000,780720000,20978,4093
9759,780720000,780800000,20074,3667
9760,780800000,780880000,15575,3438
9761,780880000,780960000,16483,3178
9762,780960000,781040000,23271,4096
9763,781040000,781120000,18456,3656
9764,781120000,781200000,15302,3207
9765,781200000,781280000,17469,3400
9766,781280000,781360000,21978,4099
9767,781360000,781440000,17647,3633
9768,781440000,781520000,15184,3108
9769,781520000,781600000,18568,3532
9770,781600000,781680000,23231,4206
9771,781680000,781760000,16972,3618
9772,781760000,781840000,13521,2694
9773,781840000,781920000,20299,3863
9774,781920000,782000000,23111,4226
9775,782000000,782080000,17094,3603
9776,782080000,782160000,13198,2483
9777,782160000,782240000,21970,4071
9778,782240000,782320000,24301,4370
9779,782320000,782400000,16448,3524
9780,782400000,782480000,12754,2413
9781,782480000,782560000,21293,4061
9782,782560000,782640000,22866,4297
9783,782640000,782720000,15728,3405
9784,782720000,782800000,13604,2604
9785,782800000,782880000,22296,4094
9786,782880000,782960000,20402,3947
9787,782960000,783040000,16394,3517
9788,783040000,783120000,14368,2829
9789,783120000,783200000,22302,4084
9790,783200000,783280000,20394,3672
9791,783280000,783360000,15825,3438
9792,783360000,783440000,16318,3178
9793,783440000,783520000,22454,4101
9794,783520000,783600000,18105,3663
9795,783600000,783680000,15294,3207
9796,783680000,783760000,17608,3400
9797,783760000,783840000,23011,4102
9798,783840000,783920000,17997,3644
9799,783920000,784000000,15108,3108
9800,784000000,784080000,18640,3532
9801,784080000,784160000,22433,4195
9802,784160000,784240000,16701,3613
9803,784240000,784320000,13486,2694
9804,784320000,784400000,20043,3864
9805,784400000,784480000,22647,4220
9806,784480000,784560000,17090,3600
9807,784560000,784640000,12983,2483
9808,784640000,784720000,21705,4070
9809,784720000,784800000,23273,4370
9810,784800000,784880000,16628,3525
9811,784880000,784960000,12835,2413
9812,784960000,785040000,21720,4058
9813,785040000,785120000,23895,4278
9814,785120000,785200000,15948,3405
9815,785200000,785280000,13201,2604
9816,785280000,785360000,22424,4089
9817,785360000,785440000,20291,3934
9818,785440000,785520000,16179,3517
9819,785520000,785600000,14058,2829
9820,785600000,785680000,21894,4087
9821,785680000,785760000,20215,3661
9822,785760000,785840000,16127,3438
9823,785840000,785920000,16371,3178
9824,785920000,786000000,22795,4102
9825,786000000,786080000,18118,3656
9826,786080000,786160000,15389,3207
9827,786160000,786240000,16785,3400
9828,786240000,786320000,22371,4099
9829,786320000,786400000,18186,3633
9830,786400000,786480000,14885,3108
9831,786480000,786560000,18004,3532
9832,786560000,786640000,22928,4194
9833,786640000,786720000,16676,3618
9834,786720000,786800000,13142,2694
9835,786800000,786880000,19533,3863
9836,786880000,786960000,23497,4226
9837,786960000,787040000,17024,3603
9838,787040000,787120000,13071,2483
9839,787120000,787200000,21636,4077
9840,787200000,787280000,23830,4370
9841,787280000,787360000,16278,3524
9842,787360000,787440000,12865,2413
9843,787440000,787520000,21422,4061
9844,787520000,787600000,24268,4283
9845,787600000,787680000,15985,3405
9846,787680000,787760000,13748,2604
9847,787760000,787840000,22664,4094
9848,787840000,787920000,21537,3939
9849,787920000,788000000,16347,3517
9850,788000000,788080000,14260,2829
9851,788080000,788160000,22169,4084
9852,788160000,788240000,19972,3672
9853,788240000,788320000,15950,3438
9854,788320000,788400000,16828,3178
9855,788400000,788480000,22414,4107
9856,788480000,788560000,18066,3663
9857,788560000,788640000,15811,3207
9858,788640000,788720000,17985,3400
9859,788720000,788800000,23243,4111
9860,788800000,788880000,18411,3641
9861,788880000,788960000,15243,3108
9862,788960000,789040000,18193,3532
9863,789040000,789120000,22815,4201
9864,789120000,789200000,16968,3613
9865,789200000,789280000,13368,2694
9866,789280000,789360000,20118,3864
9867,789360000,789440000,23131,4220
9868,789440000,789520000,17185,3600
9869,789520000,789600000,13211,2483
9870,789600000,789680000,22036,4070
9871,789680000,789760000,24413,4370
9872,789760000,789840000,16334,3525
9873,789840000,789920000,12607,2413
9874,789920000,790000000,21162,4058
9875,790000000,790080000,23988,4278
9876,790080000,790160000,15653,3405
9877,790160000,790240000,13446,2604
9878,790240000,790320000,22542,4089
9879,790320000,790400000,21165,3934
9880,790400000,790480000,16250,3517
9881,790480000,790560000,14290,2829
9882,790560000,790640000,22005,4087
9883,790640000,790720000,19474,3661
9884,790720000,790800000,16152,3438
9885,790800000,790880000,16782,3178
9886,790880000,790960000,22997,4096
9887,790960000,791040000,18040,3656
9888,791040000,791120000,15713,3207
9889,791120000,791200000,17731,3400
9890,791200000,791280000,22632,4099
9891,791280000,791360000,18359,3633
9892,791360000,791440000,15436,3108
9893,791440000,791520000,18880,3532
9894,791520000,791600000,22671,4200
9895,791600000,791680000,17357,3618
9896,791680000,791760000,13609,2694
9897,791760000,791840000,20071,3863
9898,791840000,791920000,23673,4226
9899,791920000,792000000,17190,3603
9900,792000000,792080000,13290,2483
9901,792080000,792160000,21929,4071
9902,792160000,792240000,23370,4370
9903,792240000,792320000,16319,3524
9904,792320000,792400000,12606,2413
9905,792400000,792480000,21197,4061
9906,792480000,792560000,23142,4283
9907,792560000,792640000,15914,3405
9908,792640000,792720000,13686,2604
9909,792720000,792800000,22742,4094
9910,792800000,792880000,20986,3943
9911,792880000,792960000,16558,3517
9912,792960000,793040000,14451,2829
9913,793040000,793120000,22148,4084
9914,793120000,793200000,20125,3672
9915,793200000,793280000,16318,3438
9916,793280000,793360000,17345,3178
9917,793360000,793440000,22913,4107
9918,793440000,793520000,17819,3663
9919,793520000,793600000,15870,3207
9920,793600000,793680000,17704,3400
9921,793680000,793760000,22777,4108
9922,793760000,793840000,18243,3638
9923,793840000,793920000,15346,3108
9924,793920000,794000000,18824,3532
9925,794000000,794080000,23059,4201
9926,794080000,794160000,16848,3619
9927,794160000,794240000,13706,2694
9928,794240000,794320000,20544,3864
9929,794320000,794400000,22775,4226
9930,794400000,794480000,17219,3600
9931,794480000,794560000,12759,2483
9932,794560000,794640000,21343,4070
9933,794640000,794720000,23598,4370
9934,794720000,794800000,16368,3525
9935,794800000,794880000,12886,2413
9936,794880000,794960000,21822,4058
9937,794960000,795040000,23630,4278
9938,795040000,795120000,15997,3405
9939,795120000,795200000,13633,2604
9940,795200000,795280000,22628,4089
9941,795280000,795360000,20455,3946
9942,795360000,795440000,16691,3517
9943,795440000,795520000,14676,2829
9944,795520000,795600000,22105,4087
9945,795600000,795680000,19894,3661
9946,795680000,795760000,16475,3438
9947,795760000,795840000,16767,3178
9948,795840000,795920000,22967,4102
9949,795920000,796000000,18291,3662
9950,796000000,796080000,16126,3207
9951,796080000,796160000,18207,3400
9952,796160000,796240000,22714,4105
9953,796240000,796320000,18209,3641
9954,796320000,796400000,15827,3108
9955,796400000,796480000,18991,3532
9956,796480000,796560000,22662,4194
9957,796560000,796640000,17096,3618
9958,796640000,796720000,13403,2694
9959,796720000,796800000,20265,3866
9960,796800000,796880000,22869,4233
9961,796880000,796960000,16762,3603
9962,796960000,797040000,12469,2483
9963,797040000,797120000,21420,4071
9964,797120000,797200000,23656,4370
9965,797200000,797280000,15864,3524
9966,797280000,797360000,12154,2413
9967,797360000,797440000,20540,4061
9968,797440000,797520000,23373,4295
9969,797520000,797600000,15357,3405
9970,797600000,797680000,13183,2604
9971,797680000,797760000,21736,4094
9972,797760000,797840000,20268,3933
9973,797840000,797920000,15676,3517
9974,797920000,798000000,14043,2829
9975,798000000,798080000,21665,4084
9976,798080000,798160000,19502,3672
9977,798160000,798240000,15458,3438
9978,798240000,798320000,16453,3178
9979,798320000,798400000,22905,4101
9980,798400000,798480000,18816,3669
9981,798480000,798560000,15017,3207
9982,798560000,798640000,16932,3400
9983,798640000,798720000,23172,4102
9984,798720000,798800000,18014,3638
9985,798800000,798880000,14864,3108
9986,798880000,798960000,18104,3532
9987,798960000,799040000,22104,4201
9988,799040000,799120000,16726,3619
9989,799120000,799200000,12675,2694
9990,799200000,799280000,18790,3864
9991,799280000,799360000,22393,4220
9992,799360000,799440000,16558,3600
9993,799440000,799520000,12350,2483
9994,799520000,799600000,20881,4070
9995,799600000,799680000,23649,4370
9996,799680000,799760000,15979,3525
9997,799760000,799840000,12389,2413
9998,799840000,799920000,20814,4058
9999,799920000,800000000,23595,4278
10000,800000000,800080000,15288,3405
10001,800080000,800160000,13252,2604
10002,800160000,800240000,21906,4089
10003,800240000,800320000,19806,3934
10004,800320000,800400000,15799,3517
10005,800400000,800480000,13948,2829
10006,800480000,800560000,21783,4087
10007,800560000,800640000,19058,3661
10008,800640000,800720000,15643,3438
10009,800720000,800800000,16734,3178
10010,800800000,800880000,22997,4096
10011,800880000,800960000,18302,3656
10012,800960000,801040000,15484,3207
10013,801040000,801120000,17669,3400
10014,801120000,801200000,22220,4099
10015,801200000,801280000,17751,3633
10016,801280000,801360000,15046,3108
10017,801360000,801440000,18330,3532
10018,801440000,801520000,22699,4200
10019,801520000,801600000,17189,3624
10020,801600000,801680000,13267,2694
10021,801680000,801760000,20090,3863
10022,801760000,801840000,22644,4229
10023,801840000,801920000,16750,3606
10024,801920000,802000000,12971,2483
10025,802000000,802080000,21454,4071
10026,802080000,802160000,23206,4370
10027,802160000,802240000,16354,3524
10028,802240000,802320000,12708,2413
10029,802320000,802400000,21759,4061
10030,802400000,802480000,23564,4283
10031,802480000,802560000,15655,3405
10032,802560000,802640000,13587,2604
10033,802640000,802720000,22339,4094
10034,802720000,802800000,21237,3933
10035,802800000,802880000,16134,3517
10036,802880000,802960000,14300,2829
10037,802960000,803040000,21859,4092
10038,803040000,803120000,19398,3678
10039,803120000,803200000,15804,3438
10040,803200000,803280000,16620,3178
10041,803280000,803360000,21846,4101
10042,803360000,803440000,18276,3663
10043,803440000,803520000,15276,3207
10044,803520000,803600000,17432,3400
10045,803600000,803680000,22159,4102
10046,803680000,803760000,18010,3638
10047,803760000,803840000,14899,3108
10048,803840000,803920000,18339,3532
10049,803920000,804000000,22302,4207
